台灣頻道,#genre#
大阪TV,https://tang.serv00.net/zb/99.php?id=126&token=ade00fd0
WOWOWプライム,https://tang.serv00.net/zb/99.php?id=133&token=ade00fd0
WOWOWライブ,https://tang.serv00.net/zb/99.php?id=134&token=ade00fd0
WOWOWシネマ,https://tang.serv00.net/zb/99.php?id=135&token=ade00fd0
スターチャンネル1,https://tang.serv00.net/zb/99.php?id=136&token=ade00fd0
スターチャンネル2,https://tang.serv00.net/zb/99.php?id=137&token=ade00fd0
スターチャンネル3,https://tang.serv00.net/zb/99.php?id=138&token=ade00fd0
日本テレビ,https://tang.serv00.net/zb/99.php?id=119&token=ade00fd0
毎日放送,https://tang.serv00.net/zb/99.php?id=199&token=ade00fd0
ゴルフネットワーク,https://tang.serv00.net/zb/99.php?id=249&token=ade00fd0
HTB北海道,https://tang.serv00.net/zb/99.php?id=39&token=ade00fd0
日テレG+,https://tang.serv00.net/zb/99.php?id=2298&token=ade00fd0
TBS,https://tang.serv00.net/zb/99.php?id=124&token=ade00fd0
TBS,https://tang.serv00.net/zb/99.php?id=2201&token=ade00fd0
アニマックス,https://tang.serv00.net/zb/99.php?id=139&token=ade00fd0
グリーンチャンネル,https://tang.serv00.net/zb/99.php?id=140&token=ade00fd0
キッズステーション,https://tang.serv00.net/zb/99.php?id=289&token=ade00fd0
静岡ニュース,https://tang.serv00.net/zb/99.php?id=297&token=ade00fd0
カートゥーンネットワーク,https://tang.serv00.net/zb/99.php?id=1296&token=ade00fd0
MUSIC ON! TV,https://tang.serv00.net/zb/99.php?id=288&token=ade00fd0
BS日本映画専門Ch,https://tang.serv00.net/zb/99.php?id=2219&token=ade00fd0
Disney チャンネル,https://tang.serv00.net/zb/99.php?id=290&token=ade00fd0
衛星劇場,https://tang.serv00.net/zb/99.php?id=2345&token=ade00fd0
日テレG＋,https://tang.serv00.net/zb/99.php?id=2434&token=ade00fd0
兵庫県の最新,https://tang.serv00.net/zb/99.php?id=1142&token=ade00fd0
한국,#genre#
KBS드라마1,https://tang.serv00.net/zb/99.php?id=2348&token=ade00fd0
MBC드라마넷,https://tang.serv00.net/zb/99.php?id=2349&token=ade00fd0
I.NET,https://tang.serv00.net/zb/99.php?id=2351&token=ade00fd0
SkySports,https://tang.serv00.net/zb/99.php?id=2352&token=ade00fd0
KBSN Sports,https://tang.serv00.net/zb/99.php?id=2353&token=ade00fd0
SBS Sports,https://tang.serv00.net/zb/99.php?id=2354&token=ade00fd0
FTV,https://tang.serv00.net/zb/99.php?id=2355&token=ade00fd0
바둑TV,https://tang.serv00.net/zb/99.php?id=2356&token=ade00fd0
OCN Thrills,https://tang.serv00.net/zb/99.php?id=2357&token=ade00fd0
OBS,https://tang.serv00.net/zb/99.php?id=2358&token=ade00fd0
Discovery,https://tang.serv00.net/zb/99.php?id=2359&token=ade00fd0
투니버스Tooniverse 39,https://tang.serv00.net/zb/99.php?id=2360&token=ade00fd0
연변위성,https://tang.serv00.net/zb/99.php?id=2361&token=ade00fd0
TVN,https://tang.serv00.net/zb/99.php?id=295&token=ade00fd0
연합뉴스TV,https://tang.serv00.net/zb/99.php?id=1039&token=ade00fd0
KBS KOREA,https://tang.serv00.net/zb/99.php?id=1040&token=ade00fd0
YTN2,https://tang.serv00.net/zb/99.php?id=1058&token=ade00fd0
YTN,https://tang.serv00.net/zb/99.php?id=1061&token=ade00fd0
KBS1,https://tang.serv00.net/zb/99.php?id=2752&token=ade00fd0
KBS2,https://tang.serv00.net/zb/99.php?id=2753&token=ade00fd0
MBC,https://tang.serv00.net/zb/99.php?id=251&token=ade00fd0
SBS,https://tang.serv00.net/zb/99.php?id=252&token=ade00fd0
MBN,https://tang.serv00.net/zb/99.php?id=257&token=ade00fd0
Channel A,https://tang.serv00.net/zb/99.php?id=258&token=ade00fd0
MBC스포츠,https://tang.serv00.net/zb/99.php?id=265&token=ade00fd0
JTBC골프,https://tang.serv00.net/zb/99.php?id=268&token=ade00fd0
JTBC,https://tang.serv00.net/zb/99.php?id=253&token=ade00fd0
OCN,https://tang.serv00.net/zb/99.php?id=488&token=ade00fd0
iNet,https://tang.serv00.net/zb/99.php?id=490&token=ade00fd0
CTS,https://tang.serv00.net/zb/99.php?id=491&token=ade00fd0
Spotv,https://tang.serv00.net/zb/99.php?id=266&token=ade00fd0
Spotv2,https://tang.serv00.net/zb/99.php?id=267&token=ade00fd0
THE K-POP,https://tang.serv00.net/zb/99.php?id=493&token=ade00fd0
SBS골프,https://tang.serv00.net/zb/99.php?id=486&token=ade00fd0
한국경제,https://tang.serv00.net/zb/99.php?id=1064&token=ade00fd0
매일경제TV,https://tang.serv00.net/zb/99.php?id=1065&token=ade00fd0
YTN dmb,https://tang.serv00.net/zb/99.php?id=492&token=ade00fd0
YTN 사이언스,https://tang.serv00.net/zb/99.php?id=1605&token=ade00fd0
Arirang TV,https://tang.serv00.net/zb/99.php?id=256&token=ade00fd0
OCNMOVIES,https://tang.serv00.net/zb/99.php?id=1020&token=ade00fd0
TV CHOSUN,https://tang.serv00.net/zb/99.php?id=2333&token=ade00fd0
SBS Sports,https://tang.serv00.net/zb/99.php?id=487&token=ade00fd0
Mnet,https://tang.serv00.net/zb/99.php?id=1136&token=ade00fd0
MBCevery1,https://tang.serv00.net/zb/99.php?id=476&token=ade00fd0
Tconvers,https://tang.serv00.net/zb/99.php?id=1134&token=ade00fd0
채널A,https://tang.serv00.net/zb/99.php?id=1092&token=ade00fd0
KBC,https://tang.serv00.net/zb/99.php?id=1307&token=ade00fd0
MTN,https://tang.serv00.net/zb/99.php?id=1504&token=ade00fd0
토마토TV,https://tang.serv00.net/zb/99.php?id=1544&token=ade00fd0
이데일리TV,https://tang.serv00.net/zb/99.php?id=1554&token=ade00fd0
EBS1,https://tang.serv00.net/zb/99.php?id=2439&token=ade00fd0
EBS2,https://tang.serv00.net/zb/99.php?id=3006&token=ade00fd0
EBS KIDS,https://tang.serv00.net/zb/99.php?id=3007&token=ade00fd0
EBS PLUS1,https://tang.serv00.net/zb/99.php?id=3008&token=ade00fd0
EBS PLUS2,https://tang.serv00.net/zb/99.php?id=3009&token=ade00fd0
EBSe,https://tang.serv00.net/zb/99.php?id=3010&token=ade00fd0
美國頻道,#genre#
Sinovision,https://tang.serv00.net/zb/99.php?id=1101&token=ade00fd0
TLC,https://tang.serv00.net/zb/99.php?id=1206&token=ade00fd0
FOX,https://tang.serv00.net/zb/99.php?id=1218&token=ade00fd0
FOX NOW,https://tang.serv00.net/zb/99.php?id=1506&token=ade00fd0
CNN USA,https://tang.serv00.net/zb/99.php?id=1102&token=ade00fd0
CNN,https://tang.serv00.net/zb/99.php?id=1507&token=ade00fd0
Msnbc,https://tang.serv00.net/zb/99.php?id=1541&token=ade00fd0
MSNBC,https://tang.serv00.net/zb/99.php?id=1104&token=ade00fd0
Newsmax2,https://tang.serv00.net/zb/99.php?id=156&token=ade00fd0
Yahoo Finance,https://tang.serv00.net/zb/99.php?id=2541&token=ade00fd0
ABC News,https://tang.serv00.net/zb/99.php?id=1508&token=ade00fd0
NBC,https://tang.serv00.net/zb/99.php?id=1217&token=ade00fd0
Fox Business,https://tang.serv00.net/zb/99.php?id=1511&token=ade00fd0
Fox Business,https://tang.serv00.net/zb/99.php?id=1108&token=ade00fd0
FOX Weather,https://tang.serv00.net/zb/99.php?id=2742&token=ade00fd0
E!,https://tang.serv00.net/zb/99.php?id=1222&token=ade00fd0
E,https://tang.serv00.net/zb/99.php?id=1536&token=ade00fd0
Hbo East,https://tang.serv00.net/zb/99.php?id=1513&token=ade00fd0
HBO Family,https://tang.serv00.net/zb/99.php?id=1113&token=ade00fd0
HBO Comedy,https://tang.serv00.net/zb/99.php?id=1109&token=ade00fd0
Hbo Family,https://tang.serv00.net/zb/99.php?id=1512&token=ade00fd0
HBO Signature,https://tang.serv00.net/zb/99.php?id=1112&token=ade00fd0
HBO 2 US,https://tang.serv00.net/zb/99.php?id=1111&token=ade00fd0
Hbo One,https://tang.serv00.net/zb/99.php?id=1514&token=ade00fd0
HBO 1 US,https://tang.serv00.net/zb/99.php?id=1110&token=ade00fd0
亞美卫视,https://tang.serv00.net/zb/99.php?id=8&token=ade00fd0
Tennis chan,https://tang.serv00.net/zb/99.php?id=1519&token=ade00fd0
law and crime,https://tang.serv00.net/zb/99.php?id=1540&token=ade00fd0
Goltv,https://tang.serv00.net/zb/99.php?id=1542&token=ade00fd0
CNBC,https://tang.serv00.net/zb/99.php?id=1555&token=ade00fd0
CNBC,https://tang.serv00.net/zb/99.php?id=1106&token=ade00fd0
CW,https://tang.serv00.net/zb/99.php?id=1220&token=ade00fd0
Animal,https://tang.serv00.net/zb/99.php?id=1558&token=ade00fd0
Animal Planet,https://tang.serv00.net/zb/99.php?id=1203&token=ade00fd0
Investigation Discovery,https://tang.serv00.net/zb/99.php?id=1564&token=ade00fd0
Lifetime Movie Network,https://tang.serv00.net/zb/99.php?id=1565&token=ade00fd0
USA Network,https://tang.serv00.net/zb/99.php?id=1571&token=ade00fd0
Right Now,https://tang.serv00.net/zb/99.php?id=144&token=ade00fd0
30A TV,https://tang.serv00.net/zb/99.php?id=1052&token=ade00fd0
Atlanta,https://tang.serv00.net/zb/99.php?id=1055&token=ade00fd0
Panama City,https://tang.serv00.net/zb/99.php?id=1056&token=ade00fd0
Pawleys Island,https://tang.serv00.net/zb/99.php?id=1057&token=ade00fd0
HGTV,https://tang.serv00.net/zb/99.php?id=2311&token=ade00fd0
National Geographic,https://tang.serv00.net/zb/99.php?id=2312&token=ade00fd0
Nat Geo Wild,https://tang.serv00.net/zb/99.php?id=2313&token=ade00fd0
Cinemax,https://tang.serv00.net/zb/99.php?id=2314&token=ade00fd0
IFC,https://tang.serv00.net/zb/99.php?id=1362&token=ade00fd0
ESPN NEWS,https://tang.serv00.net/zb/99.php?id=1363&token=ade00fd0
CBS Sport,https://tang.serv00.net/zb/99.php?id=1364&token=ade00fd0
Fight Box,https://tang.serv00.net/zb/99.php?id=1365&token=ade00fd0
Outdoor,https://tang.serv00.net/zb/99.php?id=1368&token=ade00fd0
SEC Network,https://tang.serv00.net/zb/99.php?id=1369&token=ade00fd0
PBS Kids,https://tang.serv00.net/zb/99.php?id=1370&token=ade00fd0
WGN,https://tang.serv00.net/zb/99.php?id=1372&token=ade00fd0
FX,https://tang.serv00.net/zb/99.php?id=1373&token=ade00fd0
Fuse,https://tang.serv00.net/zb/99.php?id=1376&token=ade00fd0
FX Movie,https://tang.serv00.net/zb/99.php?id=1380&token=ade00fd0
Comet,https://tang.serv00.net/zb/99.php?id=1381&token=ade00fd0
5 Star Max,https://tang.serv00.net/zb/99.php?id=1174&token=ade00fd0
Action Max,https://tang.serv00.net/zb/99.php?id=1175&token=ade00fd0
MoreMax,https://tang.serv00.net/zb/99.php?id=1176&token=ade00fd0
Hallmark Movie,https://tang.serv00.net/zb/99.php?id=1179&token=ade00fd0
TCM,https://tang.serv00.net/zb/99.php?id=1180&token=ade00fd0
Starz in Black,https://tang.serv00.net/zb/99.php?id=1181&token=ade00fd0
ESPN 1,https://tang.serv00.net/zb/99.php?id=1182&token=ade00fd0
ESPN 2,https://tang.serv00.net/zb/99.php?id=1183&token=ade00fd0
ESPN 2,https://tang.serv00.net/zb/99.php?id=2789&token=ade00fd0
NBA,https://tang.serv00.net/zb/99.php?id=2792&token=ade00fd0
NBA TV US,https://tang.serv00.net/zb/99.php?id=1185&token=ade00fd0
Fox Sport 1,https://tang.serv00.net/zb/99.php?id=1186&token=ade00fd0
Fight network,https://tang.serv00.net/zb/99.php?id=1527&token=ade00fd0
Fox Sport 2,https://tang.serv00.net/zb/99.php?id=1187&token=ade00fd0
NFL Network,https://tang.serv00.net/zb/99.php?id=1189&token=ade00fd0
Food network 美,https://tang.serv00.net/zb/99.php?id=1526&token=ade00fd0
Cartoon Network US,https://tang.serv00.net/zb/99.php?id=1211&token=ade00fd0
USA Network,https://tang.serv00.net/zb/99.php?id=1230&token=ade00fd0
Diy network,https://tang.serv00.net/zb/99.php?id=1528&token=ade00fd0
Golf,https://tang.serv00.net/zb/99.php?id=1190&token=ade00fd0
WWE,https://tang.serv00.net/zb/99.php?id=1191&token=ade00fd0
UFC PASS,https://tang.serv00.net/zb/99.php?id=1192&token=ade00fd0
Bein Sports USA,https://tang.serv00.net/zb/99.php?id=1195&token=ade00fd0
ESPN U,https://tang.serv00.net/zb/99.php?id=1196&token=ade00fd0
Discovery Channel,https://tang.serv00.net/zb/99.php?id=1198&token=ade00fd0
National Geographic,https://tang.serv00.net/zb/99.php?id=1200&token=ade00fd0
History,https://tang.serv00.net/zb/99.php?id=1204&token=ade00fd0
SMITHSONIAN,https://tang.serv00.net/zb/99.php?id=1205&token=ade00fd0
Disney,https://tang.serv00.net/zb/99.php?id=1208&token=ade00fd0
Disney XD,https://tang.serv00.net/zb/99.php?id=1209&token=ade00fd0
Disney Junior,https://tang.serv00.net/zb/99.php?id=1210&token=ade00fd0
Nick Junior,https://tang.serv00.net/zb/99.php?id=1213&token=ade00fd0
Boomerang,https://tang.serv00.net/zb/99.php?id=1214&token=ade00fd0
Universal Kids,https://tang.serv00.net/zb/99.php?id=1215&token=ade00fd0
KCBS（原CBS）,https://tang.serv00.net/zb/99.php?id=1219&token=ade00fd0
LifeTime US,https://tang.serv00.net/zb/99.php?id=1226&token=ade00fd0
Arts and Entertainment,https://tang.serv00.net/zb/99.php?id=1227&token=ade00fd0
Hallmark,https://tang.serv00.net/zb/99.php?id=1535&token=ade00fd0
WE TV,https://tang.serv00.net/zb/99.php?id=1229&token=ade00fd0
VH-1,https://tang.serv00.net/zb/99.php?id=1233&token=ade00fd0
OWN US,https://tang.serv00.net/zb/99.php?id=1235&token=ade00fd0
GSN,https://tang.serv00.net/zb/99.php?id=1236&token=ade00fd0
TVG,https://tang.serv00.net/zb/99.php?id=1543&token=ade00fd0
Cooking Channel,https://tang.serv00.net/zb/99.php?id=1238&token=ade00fd0
Mlb net,https://tang.serv00.net/zb/99.php?id=1523&token=ade00fd0
FYI,https://tang.serv00.net/zb/99.php?id=1240&token=ade00fd0
BabyTV,https://tang.serv00.net/zb/99.php?id=1241&token=ade00fd0
TVB1,https://tang.serv00.net/zb/99.php?id=1242&token=ade00fd0
TVB DRAMA,https://tang.serv00.net/zb/99.php?id=1243&token=ade00fd0
ABC News,https://tang.serv00.net/zb/99.php?id=1516&token=ade00fd0
TVBJ1,https://tang.serv00.net/zb/99.php?id=1244&token=ade00fd0
TVBE,https://tang.serv00.net/zb/99.php?id=1245&token=ade00fd0
Bloomberg,https://tang.serv00.net/zb/99.php?id=1517&token=ade00fd0
The Weather Nation,https://tang.serv00.net/zb/99.php?id=1105&token=ade00fd0
Cinemax,https://tang.serv00.net/zb/99.php?id=1518&token=ade00fd0
History,https://tang.serv00.net/zb/99.php?id=1530&token=ade00fd0
Bloomberg,https://tang.serv00.net/zb/99.php?id=1107&token=ade00fd0
Fox News,https://tang.serv00.net/zb/99.php?id=1510&token=ade00fd0
Travel chan,https://tang.serv00.net/zb/99.php?id=1515&token=ade00fd0
ShowTime 1,https://tang.serv00.net/zb/99.php?id=1114&token=ade00fd0
NHL net,https://tang.serv00.net/zb/99.php?id=1534&token=ade00fd0
ShowTime 2,https://tang.serv00.net/zb/99.php?id=1115&token=ade00fd0
ShowCase US,https://tang.serv00.net/zb/99.php?id=1116&token=ade00fd0
Starz Comedy,https://tang.serv00.net/zb/99.php?id=1118&token=ade00fd0
HGTV,https://tang.serv00.net/zb/99.php?id=1538&token=ade00fd0
Starz Edge,https://tang.serv00.net/zb/99.php?id=1119&token=ade00fd0
Starz Kids Family,https://tang.serv00.net/zb/99.php?id=1120&token=ade00fd0
World Fishing net,https://tang.serv00.net/zb/99.php?id=1531&token=ade00fd0
Starz Encore,https://tang.serv00.net/zb/99.php?id=1121&token=ade00fd0
Starz Encore Westerns,https://tang.serv00.net/zb/99.php?id=1122&token=ade00fd0
Bravo,https://tang.serv00.net/zb/99.php?id=1525&token=ade00fd0
Babytv,https://tang.serv00.net/zb/99.php?id=1522&token=ade00fd0
Nat Geo,https://tang.serv00.net/zb/99.php?id=1520&token=ade00fd0
WFLD-DT Fox 32.1,https://tang.serv00.net/zb/99.php?id=2431&token=ade00fd0
CBS2-WBBM-TV,https://tang.serv00.net/zb/99.php?id=2822&token=ade00fd0
ken5,https://tang.serv00.net/zb/99.php?id=2429&token=ade00fd0
woai,https://tang.serv00.net/zb/99.php?id=2430&token=ade00fd0
Nat Geo Wild,https://tang.serv00.net/zb/99.php?id=1521&token=ade00fd0
TLC,https://tang.serv00.net/zb/99.php?id=1533&token=ade00fd0
TNT,https://tang.serv00.net/zb/99.php?id=1524&token=ade00fd0
ksat12,https://tang.serv00.net/zb/99.php?id=2428&token=ade00fd0
National Geographic,https://tang.serv00.net/zb/99.php?id=294&token=ade00fd0
Syfy,https://tang.serv00.net/zb/99.php?id=1537&token=ade00fd0
加拿大,#genre#
The Weather Network,https://tang.serv00.net/zb/99.php?id=1251&token=ade00fd0
CP 24 Canada,https://tang.serv00.net/zb/99.php?id=1247&token=ade00fd0
CBC,https://tang.serv00.net/zb/99.php?id=1252&token=ade00fd0
CTV,https://tang.serv00.net/zb/99.php?id=1253&token=ade00fd0
CHCH,https://tang.serv00.net/zb/99.php?id=1256&token=ade00fd0
CTV 2,https://tang.serv00.net/zb/99.php?id=1257&token=ade00fd0
OMNI 1,https://tang.serv00.net/zb/99.php?id=1258&token=ade00fd0
OMNI 2,https://tang.serv00.net/zb/99.php?id=1259&token=ade00fd0
TVO,https://tang.serv00.net/zb/99.php?id=1260&token=ade00fd0
Discovery Canada,https://tang.serv00.net/zb/99.php?id=1261&token=ade00fd0
TLC Canada,https://tang.serv00.net/zb/99.php?id=1262&token=ade00fd0
Love Nature,https://tang.serv00.net/zb/99.php?id=1263&token=ade00fd0
Food Network Canada,https://tang.serv00.net/zb/99.php?id=1265&token=ade00fd0
Cooking Channel Canada,https://tang.serv00.net/zb/99.php?id=1266&token=ade00fd0
CTV Comedy,https://tang.serv00.net/zb/99.php?id=1267&token=ade00fd0
CTV Sci-Fi,https://tang.serv00.net/zb/99.php?id=1268&token=ade00fd0
Crave 1,https://tang.serv00.net/zb/99.php?id=1269&token=ade00fd0
Crave 2,https://tang.serv00.net/zb/99.php?id=1270&token=ade00fd0
Crave 3,https://tang.serv00.net/zb/99.php?id=1271&token=ade00fd0
TSN 1,https://tang.serv00.net/zb/99.php?id=1273&token=ade00fd0
TSN 2,https://tang.serv00.net/zb/99.php?id=1274&token=ade00fd0
TSN 3,https://tang.serv00.net/zb/99.php?id=1275&token=ade00fd0
TSN 4,https://tang.serv00.net/zb/99.php?id=1276&token=ade00fd0
TSN 5,https://tang.serv00.net/zb/99.php?id=1277&token=ade00fd0
SportNet ON,https://tang.serv00.net/zb/99.php?id=1278&token=ade00fd0
SportNet One,https://tang.serv00.net/zb/99.php?id=1279&token=ade00fd0
SportNet World,https://tang.serv00.net/zb/99.php?id=1280&token=ade00fd0
SportNet 360,https://tang.serv00.net/zb/99.php?id=1281&token=ade00fd0
NBA CA,https://tang.serv00.net/zb/99.php?id=1282&token=ade00fd0
TreeHouse,https://tang.serv00.net/zb/99.php?id=1283&token=ade00fd0
Teletoon,https://tang.serv00.net/zb/99.php?id=1284&token=ade00fd0
YTV,https://tang.serv00.net/zb/99.php?id=1285&token=ade00fd0
新時代東部,https://tang.serv00.net/zb/99.php?id=1286&token=ade00fd0
新時代西部,https://tang.serv00.net/zb/99.php?id=1287&token=ade00fd0
新時代2,https://tang.serv00.net/zb/99.php?id=1288&token=ade00fd0
城市電視,https://tang.serv00.net/zb/99.php?id=1289&token=ade00fd0
Sportsnet P,https://tang.serv00.net/zb/99.php?id=3074&token=ade00fd0
Global,https://tang.serv00.net/zb/99.php?id=1254&token=ade00fd0
City,https://tang.serv00.net/zb/99.php?id=1255&token=ade00fd0
HGTV Canada,https://tang.serv00.net/zb/99.php?id=1264&token=ade00fd0
Business Network News,https://tang.serv00.net/zb/99.php?id=1250&token=ade00fd0
CTV News,https://tang.serv00.net/zb/99.php?id=1249&token=ade00fd0
CBC News,https://tang.serv00.net/zb/99.php?id=1248&token=ade00fd0
Crave 4,https://tang.serv00.net/zb/99.php?id=1272&token=ade00fd0
英國頻道,#genre#
GB News,https://tang.serv00.net/zb/99.php?id=77&token=ade00fd0
TalkTV,https://tang.serv00.net/zb/99.php?id=309&token=ade00fd0
BBC one,https://tang.serv00.net/zb/99.php?id=1382&token=ade00fd0
BBC four cbeebies,https://tang.serv00.net/zb/99.php?id=1383&token=ade00fd0
BBC three cbbc,https://tang.serv00.net/zb/99.php?id=1384&token=ade00fd0
BBC two,https://tang.serv00.net/zb/99.php?id=1385&token=ade00fd0
True entertainment,https://tang.serv00.net/zb/99.php?id=1386&token=ade00fd0
Discovery turbo,https://tang.serv00.net/zb/99.php?id=1387&token=ade00fd0
sky_docu_hd,https://tang.serv00.net/zb/99.php?id=1388&token=ade00fd0
E ent,https://tang.serv00.net/zb/99.php?id=1392&token=ade00fd0
BBC red button,https://tang.serv00.net/zb/99.php?id=1393&token=ade00fd0
E4,https://tang.serv00.net/zb/99.php?id=1397&token=ade00fd0
Alibi,https://tang.serv00.net/zb/99.php?id=1398&token=ade00fd0
5 star,https://tang.serv00.net/zb/99.php?id=1400&token=ade00fd0
Itv 1,https://tang.serv00.net/zb/99.php?id=1401&token=ade00fd0
Itv 2,https://tang.serv00.net/zb/99.php?id=1402&token=ade00fd0
Itv 3,https://tang.serv00.net/zb/99.php?id=1403&token=ade00fd0
Itv 4,https://tang.serv00.net/zb/99.php?id=1404&token=ade00fd0
discovery channel,https://tang.serv00.net/zb/99.php?id=1406&token=ade00fd0
Comedy Central,https://tang.serv00.net/zb/99.php?id=1408&token=ade00fd0
Rte1,https://tang.serv00.net/zb/99.php?id=1409&token=ade00fd0
Rte2,https://tang.serv00.net/zb/99.php?id=1410&token=ade00fd0
Premiersp,https://tang.serv00.net/zb/99.php?id=1411&token=ade00fd0
Freesports,https://tang.serv00.net/zb/99.php?id=1412&token=ade00fd0
History,https://tang.serv00.net/zb/99.php?id=1413&token=ade00fd0
CNBC,https://tang.serv00.net/zb/99.php?id=1414&token=ade00fd0
Aljazeera,https://tang.serv00.net/zb/99.php?id=1415&token=ade00fd0
Tv3 virgin,https://tang.serv00.net/zb/99.php?id=1416&token=ade00fd0
Home,https://tang.serv00.net/zb/99.php?id=1417&token=ade00fd0
Dave,https://tang.serv00.net/zb/99.php?id=1418&token=ade00fd0
Film 4,https://tang.serv00.net/zb/99.php?id=1419&token=ade00fd0
More 4,https://tang.serv00.net/zb/99.php?id=1420&token=ade00fd0
Food Network 英,https://tang.serv00.net/zb/99.php?id=1421&token=ade00fd0
Gold,https://tang.serv00.net/zb/99.php?id=1422&token=ade00fd0
Syfy,https://tang.serv00.net/zb/99.php?id=1423&token=ade00fd0
discovery science,https://tang.serv00.net/zb/99.php?id=1424&token=ade00fd0
Discovery investigation,https://tang.serv00.net/zb/99.php?id=1426&token=ade00fd0
Tg4,https://tang.serv00.net/zb/99.php?id=1427&token=ade00fd0
Real live,https://tang.serv00.net/zb/99.php?id=1428&token=ade00fd0
Cartoonito,https://tang.serv00.net/zb/99.php?id=1429&token=ade00fd0
Watch,https://tang.serv00.net/zb/99.php?id=1430&token=ade00fd0
Challenge,https://tang.serv00.net/zb/99.php?id=1431&token=ade00fd0
Pick,https://tang.serv00.net/zb/99.php?id=1433&token=ade00fd0
Nat Geo Wild,https://tang.serv00.net/zb/99.php?id=1434&token=ade00fd0
Nick jr,https://tang.serv00.net/zb/99.php?id=1435&token=ade00fd0
Quest,https://tang.serv00.net/zb/99.php?id=1436&token=ade00fd0
Sky News,https://tang.serv00.net/zb/99.php?id=169&token=ade00fd0
BBC News,https://tang.serv00.net/zb/99.php?id=164&token=ade00fd0
BT Sport 2,https://tang.serv00.net/zb/99.php?id=166&token=ade00fd0
BT Sport 3,https://tang.serv00.net/zb/99.php?id=167&token=ade00fd0
BT Sport 1,https://tang.serv00.net/zb/99.php?id=165&token=ade00fd0
Sky Sports 1,https://tang.serv00.net/zb/99.php?id=172&token=ade00fd0
Sky Sport 2,https://tang.serv00.net/zb/99.php?id=171&token=ade00fd0
Sky Sports F1,https://tang.serv00.net/zb/99.php?id=182&token=ade00fd0
Sky Sport 3,https://tang.serv00.net/zb/99.php?id=183&token=ade00fd0
Sky Sport 4,https://tang.serv00.net/zb/99.php?id=417&token=ade00fd0
Sky Sport 5,https://tang.serv00.net/zb/99.php?id=418&token=ade00fd0
sky sports racing hd,https://tang.serv00.net/zb/99.php?id=2778&token=ade00fd0
sky news hd,https://tang.serv00.net/zb/99.php?id=2779&token=ade00fd0
sky sports mix,https://tang.serv00.net/zb/99.php?id=2780&token=ade00fd0
sky sports arena,https://tang.serv00.net/zb/99.php?id=2781&token=ade00fd0
sky sports football,https://tang.serv00.net/zb/99.php?id=2782&token=ade00fd0
sky sports premier league,https://tang.serv00.net/zb/99.php?id=2783&token=ade00fd0
sky sports the open,https://tang.serv00.net/zb/99.php?id=2784&token=ade00fd0
sky sports action,https://tang.serv00.net/zb/99.php?id=2785&token=ade00fd0
sky sports cricket,https://tang.serv00.net/zb/99.php?id=2786&token=ade00fd0
sky sports main event,https://tang.serv00.net/zb/99.php?id=2787&token=ade00fd0
法國頻道,#genre#
FRANCE 24,https://tang.serv00.net/zb/99.php?id=1042&token=ade00fd0
Franceinfo,https://tang.serv00.net/zb/99.php?id=376&token=ade00fd0
Euronews français,https://tang.serv00.net/zb/99.php?id=1017&token=ade00fd0
Bein Sport 4 Max,https://tang.serv00.net/zb/99.php?id=1405&token=ade00fd0
Bein Sport 5 Max,https://tang.serv00.net/zb/99.php?id=1450&token=ade00fd0
Bein Sport 1,https://tang.serv00.net/zb/99.php?id=1085&token=ade00fd0
Bein Sport 2,https://tang.serv00.net/zb/99.php?id=2366&token=ade00fd0
Bein Sport 3,https://tang.serv00.net/zb/99.php?id=2230&token=ade00fd0
Boomerang,https://tang.serv00.net/zb/99.php?id=2228&token=ade00fd0
CANAL Sport,https://tang.serv00.net/zb/99.php?id=2234&token=ade00fd0
Cine Class,https://tang.serv00.net/zb/99.php?id=2229&token=ade00fd0
Cine Permier,https://tang.serv00.net/zb/99.php?id=2237&token=ade00fd0
Discovery,https://tang.serv00.net/zb/99.php?id=2327&token=ade00fd0
Discovery Science,https://tang.serv00.net/zb/99.php?id=2330&token=ade00fd0
Paramount,https://tang.serv00.net/zb/99.php?id=2233&token=ade00fd0
Paris premiere,https://tang.serv00.net/zb/99.php?id=2235&token=ade00fd0
TF1 HD,https://tang.serv00.net/zb/99.php?id=2236&token=ade00fd0
Toute Lhistoire,https://tang.serv00.net/zb/99.php?id=2238&token=ade00fd0
意大利,#genre#
Sky Calcio,https://tang.serv00.net/zb/99.php?id=2737&token=ade00fd0
SKY SPORT NBA,https://tang.serv00.net/zb/99.php?id=2738&token=ade00fd0
SKY SPORT ARENA,https://tang.serv00.net/zb/99.php?id=2739&token=ade00fd0
SKY F1,https://tang.serv00.net/zb/99.php?id=2740&token=ade00fd0
Sky sport uno,https://tang.serv00.net/zb/99.php?id=1597&token=ade00fd0
Inter TV,https://tang.serv00.net/zb/99.php?id=1599&token=ade00fd0
Deejay TV,https://tang.serv00.net/zb/99.php?id=1601&token=ade00fd0
Rai Sport,https://tang.serv00.net/zb/99.php?id=1613&token=ade00fd0
Italia 1,https://tang.serv00.net/zb/99.php?id=1616&token=ade00fd0
新馬頻道,#genre#
CNA 24,https://tang.serv00.net/zb/99.php?id=15&token=ade00fd0
AEC,https://tang.serv00.net/zb/99.php?id=433&token=ade00fd0
AEC,https://tang.serv00.net/zb/99.php?id=2745&token=ade00fd0
